query_stock_code,query_canonical,bsns_year,rcept_no,corp_cls,corp_code,corp_name,inv_prm,frst_acqs_de,invstmnt_purps,frst_acqs_amount,bsis_blce_qy,bsis_blce_qota_rt,bsis_blce_acntbk_amount,incrs_dcrs_acqs_dsps_qy,incrs_dcrs_acqs_dsps_amount,incrs_dcrs_evl_lstmn,trmend_blce_qy,trmend_blce_qota_rt,trmend_blce_acntbk_amount,recent_bsns_year_fnnr_sttus_tot_assets,recent_bsns_year_fnnr_sttus_thstrm_ntpf,stlm_dt
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,LG Energy Solution Michigan Inc.,2000.10.27,경영참여,"1,133,000,000","1,202",100,"4,993,185,000,000",-,"2,022,813,000,000",-,"1,202",100,"7,015,998,000,000","15,007,253,000,000","1,362,044,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,이차전지 성장펀드 주2),2021.12.13,단순투자,"670,000,000",-,33,"4,677,000,000",-,-,-,-,33,"4,677,000,000","13,463,000,000","1,928,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,주식회사 원프레딕트 주2),2022.03.07,단순투자,"3,000,000,000","51,228",2,"3,000,000,000",-,-,-,"51,228",2,"3,000,000,000","12,638,000,000","5,053,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,코리아 배터리 앤 이에스지 사모투자 합자회사 주2),2022.08.03,단순투자,"28,874,000,000",-,14,"54,377,000,000",-,"-6,780,000,000","-2,476,000,000",-,14,"45,121,000,000","376,202,000,000","-5,031,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,"General Atlantic BnZ Companion Fund (Lux), SCSp 주2)",2022.08.10,단순투자,"30,187,000,000",-,3,"68,359,000,000",-,"20,924,000,000","-5,248,000,000",-,3,"84,035,000,000","2,162,645,000,000","8,556,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,주식회사 씨피프티원 주2),2022.11.24,단순투자,"1,500,000,000","47,451",17,"1,500,000,000",-,-,-,"47,451",17,"1,500,000,000","2,541,000,000","57,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,브릭스캐피탈매니지먼트 글로벌 배터리 제1호 사모투자 합자회사,2023.01.06,단순투자,"5,979,000,000",-,60,"19,143,000,000",-,"444,000,000",-,-,60,"19,587,000,000","24,356,000,000","1,247,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,삼아알미늄주식회사,2023.01.26,단순투자,"46,575,000,000","1,500,000",10,"46,575,000,000",-,-,"-11,053,000,000","1,500,000",10,"35,522,000,000","450,789,000,000","-23,379,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,"L-H Battery Company, Incorporated",2023.02.20,경영참여,"138,854,000,000",306,51,"1,764,827,000,000",153,"704,476,000,000",-,459,51,"2,469,303,000,000","6,903,131,000,000","8,569,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,주식회사 이알시스템 주2),2023.02.24,단순투자,"2,000,000,000","24,561",20,"2,000,000,000",-,-,-,"24,561",16,"2,000,000,000","25,785,000,000","5,393,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,LG Energy Solution India Private Limited,2023.04.05,경영참여,"563,000,000","3,500,000",100,"563,000,000",-,-,-,"3,500,000",100,"563,000,000","16,081,000,000","651,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,"LG Energy Solution Battery (Nanjing) Co., Ltd.",2014.09.11,경영참여,"15,600,000,000",-,100,"323,439,000,000",-,-,-,-,100,"323,439,000,000","540,030,000,000","24,083,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,"LG Energy Solution Arizona ESS, INC.",2023.05.22,경영참여,"39,936,000,000","2,000",100,"102,735,000,000","1,000","180,292,000,000","-245,863,000,000","3,000",100,"37,164,000,000","157,007,000,000","-193,338,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,Green Technology Metals Limited 주2),2023.06.14,단순투자,"17,439,000,000","21,739,130",7,"1,371,000,000",-,-,"-1,004,000,000","21,739,130",3,"367,000,000","90,523,000,000","-5,226,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,연세대학교기술지주 IP 펀드 주2),2023.06.21,단순투자,"1,020,000,000",-,10,"2,040,000,000",-,"960,000,000",-,-,10,"3,000,000,000","19,381,000,000","724,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,Nextstar Energy Inc.,2023.07.19,경영참여,"579,074,000,000","1,020",51,"1,342,085,000,000",-,-,-,"1,020",51,"1,342,085,000,000","5,644,808,000,000","23,624,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,LG Energy Solution Fund Ⅱ LLC,2023.08.25,경영참여,"1,655,000,000",-,100,"44,512,000,000",-,"21,263,000,000","-15,822,000,000",-,100,"49,953,000,000","40,846,000,000","-6,303,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,주식회사 넥스포,2023.09.04,단순투자,"2,375,000,000","427,500",19,"4,275,000,000","237,500","2,375,000,000",-,"665,000",19,"6,650,000,000","39,554,000,000","-2,436,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,주식회사 민테크 주2),2023.07.10,단순투자,"7,020,000,000","1,300,000",6,"7,020,000,000","-1,300,000","-7,020,000,000",-,-,-,-,"68,724,000,000","-14,458,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,"LG Energy Solution Japan Co., Ltd.",2024.02.05,경영참여,"535,000,000","6,000",100,"535,000,000",-,-,-,"6,000",100,"535,000,000","1,552,000,000","275,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,"LG Energy Solution China Co., Ltd.",2025.02.28,경영참여,"14,174,000,000",-,-,-,-,"14,174,000,000",-,-,-,"14,174,000,000","1,273,823,000,000","1,158,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,(주)제주북촌베스발전소,2025.04.10,단순투자,"900,000,000",-,-,-,"900,000","900,000,000",-,"900,000",10,"900,000,000","63,762,000,000","-2,646,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,LG Energy Solution Wroclaw sp. z o.o.,2016.04.27,경영참여,"10,468,000,000","59,668,794",100,"2,299,898,000,000",-,-,-,"59,668,794",100,"2,299,898,000,000","7,743,389,000,000","-553,607,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,코리아기가플랫폼㈜,2025.06.30,단순투자,"25,000,000",-,-,-,"399,999","2,000,000,000",-,"399,999",20,"2,000,000,000",-,-,2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,PT LBM Energi Baru Indonesia,2025.08.08,단순투자,"22,107,000,000",-,-,-,-,"22,107,000,000",-,"255,931",20,"22,107,000,000","287,177,000,000","11,227,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,EV-LOOP,2025.12.08,단순투자,"1,714,000,000",-,-,-,-,"1,714,000,000",-,"100,000",50,"1,714,000,000","3,371,000,000",-,2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,LG Energy Solution Australia Pty Ltd.,2017.12.06,경영참여,"429,000,000","520,000",100,"429,000,000",-,-,-,"520,000",100,"429,000,000","10,376,000,000","1,627,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,"LG Energy Solution Technology (Nanjing) Co., Ltd.",2018.11.12,경영참여,"112,570,000,000",-,100,"788,171,000,000",-,-,-,-,100,"788,171,000,000","1,615,516,000,000","134,777,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,LG Energy Solution (Taiwan) Ltd.,2021.01.04,경영참여,"1,871,000,000",-,100,"1,871,000,000",-,"-1,044,000,000",-,-,100,"827,000,000","1,365,000,000","-137,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,㈜ 아름누리,2021.02.19,경영참여,"500,000,000","100,000",100,"500,000,000",-,-,-,"100,000",100,"500,000,000","4,158,000,000","392,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,LG Energy Solution Europe GmbH,2020.12.01,경영참여,"34,729,000,000",-,100,"34,729,000,000",-,-,-,-,100,"34,729,000,000","810,055,000,000","4,577,000,000",2025-12-31
373220,LG에너지솔루션,2025,20260312000217,Y,01515323,LG에너지솔루션,합계,-,-,-,-,-,"13,683,794,000,000",-,"3,040,878,000,000","-292,227,000,000",-,-,"16,432,445,000,000",-,-,2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"삼성E&A(구, 삼성엔지니어링)",2014.07.01,경영참여,"419,588,000,000","22,918,000",11.7,"379,300,000,000",-,-,"171,888,000,000","22,918,000",11.7,"551,188,000,000","10,013,338,000,000","638,672,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,아이마켓코리아,2000.12.07,일반투자,"6,482,000,000","511,000",1.4,"4,088,000,000",-,-,"-61,000,000","511,000",1.5,"4,027,000,000","1,279,968,000,000","34,314,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Ganfeng Lithium Co., Ltd.",2018.10.11,일반투자,"57,352,000,000","16,622,000",0.8,"63,245,000,000",-,-,"95,995,000,000","16,622,000",0.8,"159,240,000,000","20,294,516,000,000","-528,286,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Intellectual Keystone Technology LLC,2013.08.30,경영참여,"8,835,000,000","10,250,000",41.0,"8,835,000,000",-,-,-,"10,250,000",41.0,"8,835,000,000","23,929,000,000","-261,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,한국경제신문,1997.05.22,일반투자,"9,073,000,000","1,631,000",8.7,"27,917,000,000",-,-,"-3,034,000,000","1,631,000",8.7,"24,883,000,000","695,344,000,000","34,825,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,로지피아,1998.09.11,일반투자,"57,000,000","11,000",19.0,"57,000,000",-,-,-,"11,000",19.0,"57,000,000","29,147,000,000","3,929,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,에코프로이엠,2020.05.04,경영참여,"24,000,000,000","12,800,000",40.0,"128,000,000,000",-,-,-,"12,800,000",40.0,"128,000,000,000","1,318,743,000,000","95,150,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,필에너지,2020.10.22,경영참여,"5,000,000,000","3,000,000",14.1,"5,000,000,000",-,-,-,"3,000,000",14.0,"5,000,000,000","212,055,000,000","13,366,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,이차전지성장펀드,2021.12.14,일반투자,"670,000,000",-,33.3,"4,450,000,000",-,-,-,-,33.3,"4,450,000,000","13,463,000,000","1,922,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,DS ASIA HOLDINGS,2014.07.01,일반투자,"84,000,000","898,000",0.5,-,-,-,-,"898,000",0.5,-,-,-,2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Intellectual Discovery Co., Ltd.",2012.12.05,일반투자,"250,000,000","7,000",0.3,"250,000,000",-,-,-,"7,000",0.2,"250,000,000","71,900,000,000","2,188,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,호텔신라,1998.07.24,경영참여,"183,000,000","29,000",0.1,"1,082,000,000",-,-,"225,000,000","29,000",0.1,"1,307,000,000","3,813,886,000,000","-61,501,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"iMarketAsia Co., Limited",2012.12.24,일반투자,"4,029,000,000","348,000",8.7,"6,384,000,000",-,-,"-377,000,000","348,000",8.7,"6,007,000,000","18,497,000,000","-34,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Polyplus(*1),2000.08.16,일반투자,"3,507,000,000","226,000",8.3,"345,000,000",-,-,-,"226,000",8.3,"345,000,000","19,487,000,000","-3,829,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,신기술투자조합15호,2009.05.29,경영참여,"26,730,000,000",-,99.0,"9,669,000,000",-,-,-,-,99.0,"9,669,000,000","20,918,000,000","-1,907,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,신기술투자조합24호,2014.07.01,경영참여,"2,666,000,000",-,99.0,-,-,-,-,-,99.0,-,"11,074,000,000","-7,519,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,신기술투자조합49호,2020.07.10,경영참여,"19,800,000,000",-,99.0,"30,370,000,000",-,"3,538,000,000",-,-,99.0,"33,908,000,000","20,263,000,000","-39,157,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,신기술투자조합76호,2025.12.10,일반투자,"100,000,000",-,-,-,-,"100,000,000",-,-,6.7,"100,000,000",-,-,2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,성일하이텍,2022.07.28,일반투자,"52,417,000,000","1,048,000",8.7,"37,216,000,000",-,-,"5,661,000,000","1,048,000",8.6,"42,877,000,000","679,500,000,000","-112,494,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,피엠그로우,2022.07.13,경영참여,"4,050,000,000","516,000",5.0,"3,104,000,000",-,-,"-1,664,000,000","516,000",4.9,"1,440,000,000","35,535,000,000","-16,236,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,CNC Inc.(*2),2024.02.06,일반투자,-,"15,594,000",8.6,"14,690,000,000",-,-,"8,183,000,000","15,594,000",6.7,"22,873,000,000","417,823,000,000","-38,536,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samsung SDI Americia, Inc.",1998.01.11,경영참여,"26,237,000,000","33,000,000",91.7,"43,043,000,000",-,-,-,"33,000,000",91.7,"43,043,000,000","563,701,000,000","65,947,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,에스원,1998.11.17,경영참여,"66,219,000,000","4,191,000",11.0,"248,088,000,000",-,-,"54,060,000,000","4,191,000",11.0,"302,148,000,000","2,322,699,000,000","176,719,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Samsung SDI (Hong Kong) Ltd.,1995.11.07,경영참여,"258,456,000,000","219,660,000",97.6,"499,977,000,000",-,-,-,"219,660,000",97.6,"499,977,000,000","922,771,000,000","35,623,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Samsung SDI Hungary Zrt.,2001.04.01,경영참여,"63,115,000,000","260,000",100.0,"1,390,459,000,000","75,000","502,779,000,000",-,"335,000",100.0,"1,893,238,000,000","7,321,708,000,000","-81,631,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Samsung SDI Europe GmbH,2011.09.21,경영참여,"1,558,000,000",-,100.0,"1,558,000,000",-,-,-,-,100.0,"1,558,000,000","34,419,000,000","7,405,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samsung SDI Vietnam Co., LTD.",2010.02.04,경영참여,"62,336,000,000",-,100.0,"62,336,000,000",-,-,-,-,100.0,"62,336,000,000","420,945,000,000","30,215,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samsung SDI Energy Malaysia SDN, BHD.",2011.10.04,경영참여,"121,321,000,000","3,075,575,000",100.0,"905,616,000,000","1,075,125,000","350,550,000,000",-,"4,150,700,000",100.0,"1,256,166,000,000","2,564,188,000,000","12,826,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samsung SDI Japan Co.,Ltd.",2012.02.28,경영참여,"4,210,000,000","267,000",100.0,"5,094,000,000",-,-,-,"267,000",100.0,"5,094,000,000","6,573,000,000","536,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samaung SDI China Co.,Ltd.",2012.08.27,경영참여,"2,267,000,000",-,100.0,"2,267,000,000",-,-,-,-,100.0,"2,267,000,000","141,819,000,000","3,382,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samsung SDI-ARN(Xi'An) Power Battery Co., Ltd.",2014.07.01,경영참여,"25,247,000,000",-,65.0,"232,796,000,000",-,-,-,-,65.0,"232,796,000,000","609,137,000,000","-102,128,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Samsung SDI Battery Systems GmbH,2014.12.22,경영참여,"47,000,000",-,100.0,"79,136,000,000",-,-,-,-,100.0,"79,136,000,000","354,660,000,000","22,405,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samsung SDI（Tianjin）Battery Co.,Ltd.",2015.11.18,경영참여,"9,938,000,000",-,80.0,"241,226,000,000",-,-,-,-,80.0,"241,226,000,000","1,019,979,000,000","30,806,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,삼성중공업,2014.07.01,경영참여,"26,053,000,000","3,173,000",0.4,"35,862,000,000",-,-,"40,622,000,000","3,173,000",0.4,"76,484,000,000","17,194,637,000,000","53,877,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"Samsung SDI Wuxi Co., Ltd.",2015.07.03,경영참여,"138,156,000,000",-,100.0,"284,307,000,000",-,"-284,307,000,000",-,-,-,-,-,-,2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Samsung SDI India Private Limited,2019.04.23,경영참여,"4,911,000,000","3,000,000",100.0,"4,911,000,000",-,-,-,"3,000,000",100.0,"4,911,000,000","22,952,000,000","1,310,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Novaled GmbH,2014.07.01,경영참여,"171,718,000,000","3,097,000",50.1,"171,718,000,000",-,-,-,"3,097,000",50.1,"171,718,000,000","702,637,000,000","36,005,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,StarPlus Energy LLC.,2022.07.22,경영참여,"7,873,000,000",-,51.0,"1,113,603,000,000",-,-,-,-,51.0,"1,113,603,000,000","7,607,801,000,000","-33,692,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,Samsung SDI Southeast Asia PTE. LTD.,2024.05.29,경영참여,"1,020,000,000","750,000",100.0,"1,020,000,000",-,-,-,"750,000",100.0,"1,020,000,000","2,070,000,000","164,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,SDI-GM Synergy Cells Holdings LLC.,2025.01.20,경영참여,"115,371,000,000",-,-,-,-,"252,533,000,000",-,-,50.01,"252,533,000,000",-,-,2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,삼성벤처투자,1999.10.08,경영참여,"4,900,000,000","980,000",16.3,"36,253,000,000",-,-,"3,428,000,000","980,000",16.3,"39,681,000,000","229,783,000,000","23,689,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,에스티엠주식회사,2014.01.23,경영참여,"3,831,000,000","32,618,000",100.0,"305,632,000,000","8,827,000","140,000,000,000",-,"41,445,000",100.0,"445,632,000,000","615,667,000,000","27,635,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,에스디플렉스,2014.07.01,경영참여,"7,833,000,000","2,020,000",50.0,"7,833,000,000",-,-,-,"2,020,000",50.0,"7,833,000,000","21,849,000,000","145,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,삼성디스플레이,2012.07.01,경영참여,"4,837,079,000,000","39,857,000",15.2,"4,837,079,000,000",-,-,-,"39,857,000",15.2,"4,837,079,000,000","73,056,651,000,000","5,087,437,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,"(주)삼성글로벌리서치 (구, 삼성경제연구소)",1998.12.05,경영참여,"17,969,000,000","3,552,000",29.6,"26,268,000,000",-,-,-,"3,552,000",29.6,"26,268,000,000","221,601,000,000","372,000,000",2025-12-31
006400,삼성SDI,2025,20260310002954,Y,00126362,삼성SDI,합계,-,-,-,"3,508,409,000",-,"11,260,084,000,000","1,084,027,000","965,193,000,000","374,926,000,000","4,592,436,000",-,"12,600,203,000,000",-,-,2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,SK에너지(주) (주1),2011.01.01,경영참여,"7,029,114,000,000","34,505,632",100.0,"4,017,149,000,000",-,-,-,"34,505,632",100.0,"4,017,149,000,000","17,237,737,000,000","-502,425,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,"SK Americas, Inc.(구 SK USA, Inc.)",2001.09.21,경영참여,"3,305,000,000",174,40.0,"27,807,000,000",-,-,-,174,40.0,"27,807,000,000","101,224,000,000","4,586,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,행복키움(주),2019.01.14,경영참여,"1,000,000,000","200,000",100.0,"1,000,000,000",-,-,-,"200,000",100.0,"1,000,000,000","2,563,000,000","174,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,SK innovation outpost Corporation,2023.03.28,경영참여,"1,300,000,000",10,100.0,"1,300,000,000",-,-,-,10,100.0,"1,300,000,000","1,964,000,000","192,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,(주)대한송유관공사,1990.04.01,경영참여,"135,059,000,000","8,123,338",41.0,"192,696,000,000",-,-,-,"8,123,338",41.0,"192,696,000,000","1,082,794,000,000","45,282,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,"SK China Company, Ltd.",2000.11.10,경영참여,"49,438,000,000","8,702,930",21.7,"479,017,000,000",-,-,-,"8,702,930",21.7,"479,017,000,000","3,797,092,000,000","51,246,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,"SK Investment Management Co., Ltd.",2017.06.02,경영참여,"1,094,000,000","961,966",8.9,"1,094,000,000","-961,966","-1,094,000,000",-,-,-,-,"15,900,000,000","261,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,SK Technology Innovation Company,2010.09.30,경영참여,"18,060,000,000","5,206",32.5,"17,542,000,000",-130,"-770,000,000","332,000,000","5,076",32.5,"17,104,000,000","70,440,000,000","8,837,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,Yemen LNG Company Ltd.,1997.03.26,경영참여,"1,000,000","1,725",6.9,-,-,-,-,"1,725",6.9,-,"4,975,591,000,000","-1,733,955,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,SK MENA Investment B.V.,2012.01.27,경영참여,"3,462,000,000","2,344,835",7.7,"3,462,000,000","-1,401,397","-2,069,000,000",-,"943,438",7.7,"1,393,000,000","53,167,000,000","1,026,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,SK Latin America Investment S.A.,2012.04.30,경영참여,"11,378,000,000","224,699",25.6,"338,000,000","-224,699","-338,000,000",-,-,-,-,"4,767,000,000","4,373,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,에스케이지오센트릭(주) (주1),2011.01.01,경영참여,"1,756,101,000,000","26,000,000",100.0,"1,760,723,000,000",-,-,-,"26,000,000",100.0,"1,760,723,000,000","7,033,118,000,000","-126,448,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,Gemini Partners Pte. Ltd.,2012.07.29,경영참여,"6,109,000,000","59,005,000",40.0,"4,875,000,000",-,-,-,"59,005,000",40.0,"4,875,000,000","11,835,000,000","-258,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,SK South East Asia Investment Pte. Ltd.,2018.08.30,경영참여,"110,880,000,000","600,000,000",40.0,"705,146,000,000",-,-,-,"600,000,000",40.0,"705,146,000,000","3,067,021,000,000","-44,002,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,"Amogy, Inc.",2022.06.21,경영참여,"104,673,000,000","3,402,810",15.3,"109,035,000,000",-,-,-,"3,402,810",15.3,"109,035,000,000","383,270,000,000","-131,142,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,SK Japan Inc.,2024.11.01,경영참여,"3,334,000,000","700,000",24.9,"3,334,000,000",-,-,-,"700,000",24.9,"3,334,000,000","17,386,000,000",-,2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,Energy Solution Holdings Inc.,2020.08.12,경영참여,"6,161,000,000","111,856",71.9,"55,017,000,000",-,-,-,"111,856",71.9,"55,017,000,000","72,036,000,000","-35,237,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,큐바이오텍㈜,2000.07.25,단순투자,"24,000,000","7,210",3.6,"9,000,000","-7,210","-24,000,000","15,000,000",-,-,-,"10,229,000,000","249,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,인텔렉추얼디스커버리(주),2012.04.29,단순투자,"2,000,000,000","80,000",2.4,"2,000,000,000",-,-,-,"80,000",2.3,"2,000,000,000","71,900,000,000","2,188,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,Prostar Asia-Pacific Energy Infrastructure SK Fund L.P,2012.11.13,단순투자,"27,178,000,000",-,49.5,"84,256,000,000",-,"307,000,000","-1,999,000,000",-,49.5,"82,564,000,000","175,627,000,000","1,560,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,"First Reserve fund XIII, L.P.",2014.07.15,단순투자,"2,057,000,000",-,1.5,"29,913,000,000",-,"-3,803,000,000","-451,000,000",-,1.5,"25,659,000,000","2,141,080,000,000","253,115,000,000",2025-12-31
096770,SK이노베이션,2025,20260316000827,Y,00631518,SK이노베이션,(주)디비월드,2016.06.30,단순투자,"270,000,000","18,000",0.1,"180,000,000","-18,000","-270,000,000","90,000,000",-,-,-,"341,703,000,000","1,650,000,000",2025-12-31
